,id,name,license_id,address_number,address_street_name,ssn,person_id,transcript
1471,34066,Lennie Grabe,243912,2118,Quantrelle Dr,751492920,34066,"‘Mary Ann! Mary Ann!’ said the voice. ‘Fetch me my gloves this moment!’
"
1472,44397,Rickie Egnew,711741,3093,Valdeflores Way,893013553,44397,"  *    *    *    *    *    *    *
"
1473,86467,Yelena Hinkel,372020,3217,Bowden Hey Ave,716850173,86467,"
"
1474,49418,Jesus Frattali,139912,3954,Kipperkopper Circle,804417615,49418,"
"
1475,80531,Everette Derer,467027,2859,Wanlip Ave,338937464,80531,"     Beautiful, beautiful Soup!’
"
1476,52696,Edward Lumba,397834,925,Spurstowe Ave,569146528,52696,"
"
1477,65911,Kay Ferry,358319,103,Bogle Rd,644874053,65911,"‘But I don’t want to go among mad people,’ Alice remarked.
"
1478,19640,Rudy Kinnie,653940,3078,Lindisfarm Blvd,771100678,19640,"
"
1479,39513,Armand Vahena,634629,1116,Gerbulin Ave,887669067,39513,"
"
1480,90097,Sergio Krammer,349449,2667,Medlake Dr,284287046,90097,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.
"
1481,81607,Emil Hildenbrand,966607,3085,Resthaven Rd,982117042,81607,"
"
1482,80099,Anya Neubert,193327,595,Pierrefondes Way,113697450,80099,"but, alas! the little door was shut again, and the little golden key was
"
1483,55627,Odis Baka,385541,3469,Corgiat Blvd,294294761,55627,"felt that it would be quite absurd for her to carry it further.
"
1484,63184,Ami Aycox,923675,38,Three Oak Way,612521139,63184,"This did not seem to encourage the witness at all: he kept shifting
"
1485,57202,Gabriel Yeaney,897201,3728,Carmencita Circle,531660089,57202,"them even when they hit her; and the baby was howling so much already,
"
1486,57110,Sterling Cuthill,167623,2648,Pagnell Blvd,528151922,57110,"
"
1487,97156,Lucille Rownd,337209,1590,Windsor Bridge Brocas Circle,138934572,97156,"
"
1488,19426,Fausto Masson,161881,2295,Emilia Ave,919213615,19426,"
"
1489,94909,Jewel Palomaki,377741,1933,Catrina Way,677455495,94909,"little histories about children who had got burnt, and eaten up by wild
"
1490,41895,Lazaro Kutella,823207,3206,Alandale St,533822223,41895,"  Trims his belt and his buttons, and turns out his toes.’
"
1491,44944,Nancee Hitchcock,105508,3257,Horning Dr,189698278,44944,"half to itself, half to Alice.
"
1492,64135,Louetta Weicht,553263,2595,Crowder Ave,784291710,64135,"itself upright as it spoke (it was exactly three inches high).
"
1493,37216,Ismael Alexidor,935870,3341,Hackmans Dr,616160787,37216,"
"
1494,12754,Soo Falah,745258,500,Canada Farm Way,303833406,12754,"obliged to write with one finger for the rest of the day; and this was
"
1495,68301,Ezra Rosentrance,385519,3927,Positano St,735452850,68301,"it suddenly appeared again.
"
1496,70309,Glory Marmerchant,205976,985,Jandus Cut Off Way,824479598,70309,"and sometimes she scolded herself so severely as to bring tears into
"
1497,92758,Moshe Wally,568053,3127,Westerhill Circle,500718745,92758,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.
"
1498,14114,Tameika Bilbo,984256,1054,Windgate Circle,643382763,14114,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
"
1499,19442,Elise Stehly,119527,2113,Arran Blvd,286160014,19442,"‘You are not attending!’ said the Mouse to Alice severely. ‘What are you
"
1500,36196,Val Shim,292166,2392,Landridge Circle,260094514,36196,"
"
1501,57120,Jacinto Murnock,231504,3563,Shawfield Circle,490886082,57120,"whiskers!’
"
1502,31826,Pat Lykam,767128,3980,Darlene Circle,207885840,31826,"   Who for such dainties would not stoop?
"
1503,99236,Hugh Failey,530539,10,Lower Chestnut Way,761231869,99236,"
"
1504,70988,Byron Gernatt,664437,312,Liable Rd,516790822,70988,"stays the same year for such a long time together.’
"
1505,45757,Leatha Borroel,249722,3934,Moccasin Blvd,991717655,45757,"
"
1506,63654,Irwin Mamaclay,445225,3480,Cliffdale Circle,346937291,63654,"
"
1507,46112,Val Sickinger,319608,2750,Borinsky Rd,971335184,46112,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they
"
1508,77117,Lonnie Prange,340523,2651,Winstanley Circle,452822175,77117,"‘Exactly so,’ said the Hatter: ‘as the things get used up.’
"
1509,42846,Lauren Cruel,697133,785,N Landers Rd,125317567,42846,"  And concluded the banquet--]
"
1510,42738,Janice Diesel,573254,1031,Cutts Dr,649634868,42738,"‘We must burn the house down!’ said the Rabbit’s voice; and Alice called
"
1511,35729,Edward Ambrister,331105,3008,Dupre Rd,132468675,35729,"slate with one finger, as he found it made no mark; but he now hastily
"
1512,22730,Salley Dizadare,608284,1910,Outrigger Way,150262416,22730,"memorandum of the fact.
"
1513,49992,Thurman Fratus,775115,2192,Southeast Allen St,956453999,49992,"
"
1514,80508,Deidre Klawitter,415806,3747,Woodsong Blvd,382417731,80508,"‘That’s the reason they’re called lessons,’ the Gryphon remarked:
"
1515,17662,Laraine Rheingold,650548,1785,Cooks Blvd,884121767,17662,"   ‘Beautiful Soup! Who cares for fish,
"
1516,11697,Flo Kandarian,338173,86,Highlandview Ave,671693430,11697,"she waited patiently.
"
1517,75958,Spring Vogelzang,739834,3628,Elmwood Park St,461582048,75958,"Here one of the guinea-pigs cheered, and was immediately suppressed by
"
1518,41326,Deeann Mansfield,308840,262,N Prince Frederick Ave,844040130,41326,"go on. ‘And so these three little sisters--they were learning to draw,
"
1519,90161,Jacinta Hougham,331823,2491,John Martin Way,316366049,90161,"
"
1520,44549,Fausto Safdeye,369849,1811,Camm Way,300761862,44549,"you’re changed, do you?’
"
1521,31296,Rickie Rheinschmidt,535089,2388,Anne Arundel Dr,230587359,31296,"their mouths--and they’re all over crumbs.’
"
1522,10233,Alysha Laba,573935,1036,Pala Ave,728297848,10233,"Turn that Dormouse out of court! Suppress him! Pinch him! Off with his
"
1523,35380,Olive Maritnez,741125,2648,Ravinia Park Rd,194671114,35380,"only too glad to do so.
"
1524,90072,Hortencia Pucci,200479,3084,Etvile Circle,483213897,90072,"Alice said nothing; she had sat down with her face in her hands,
"
1525,21858,Lauralee Mowbray,595843,2896,Thingvalla St,184108067,21858,"
"
1526,75711,Roman Fye,838080,332,Tokers Green Ave,840676534,75711,"
"
1527,76332,Jacob Wearing,897495,3931,Mirrabooka Blvd,343971720,76332,"lefthand bit.
"
1528,40093,Alix Peha,898561,1124,Heyshoot Rd,688352019,40093,"By this time she had found her way into a tidy little room with a table
"
1529,48956,Guadalupe Peninger,813049,3761,Bryett Blvd,572026700,48956,"‘That would be grand, certainly,’ said Alice thoughtfully: ‘but then--I
"
1530,34149,Shayne Radcliffe,390280,1367,Traxler St,944560203,34149,"‘That’s enough about lessons,’ the Gryphon interrupted in a very decided
"
1531,41809,Alla Sao,323483,3295,W Quackenbush Ave,747577138,41809,"and made believe to worry it; then Alice dodged behind a great thistle,
"
1532,29160,Gilma Schnorr,548299,2327,Lebrun Dr,346759391,29160,"‘It is a very good height indeed!’ said the Caterpillar angrily, rearing
"
1533,64490,Elenor Reistad,732228,1683,Arianna Circle,347549668,64490,"moment that it was looking for the fan and the pair of white kid gloves,
"
1534,24667,Arturo Homiak,761021,731,Frame Ave,260486379,24667,"that she did not dare to laugh; and, as she could not think of anything
"
1535,44615,Bertram Dady,684470,1149,Apgar St,667886202,44615,"silent.
"
1536,38833,Bryan Hellyer,364080,3122,Beardwood Blvd,469456021,38833,"Lory.
"
1537,61012,Lynna Tiell,710286,1200,South Waite Dr,259936592,61012,"with one eye; ‘I seem to see some meaning in them, after all. “--SAID
"
1538,70830,Len Schnackenberg,961883,1815,Greenberg St,468805112,70830,"
"
1539,93678,Vernita Zoulek,583532,3393,Champney Circle,146898731,93678,"   ‘They told me you had been to her,
"
1540,51097,Shawn Renteria,514525,234,Strath Haven Blvd,235315959,51097,"‘And be quick about it,’ added the Hatter, ‘or you’ll be asleep again
"
1541,11404,Wilmer Stach,811015,496,Springwater Blvd,270556584,11404,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
"
1542,31150,Kaley Gajate,234935,3211,Isabel Virginia Blvd,143683616,31150,"
"
1543,71625,Jay Taghon,850021,2076,Rose Bay Blvd,725680967,71625,"MORE than nothing.’
"
1544,62774,Clair Bjorn,702916,425,Arboretum Village Blvd,376133374,62774,"
"
1545,41067,Eilene Dung,785849,1777,Petlands Blvd,157382868,41067,"‘It’s the Cheshire Cat: now I shall have somebody to talk to.’
"
1546,63261,Dino Amos,261798,1496,John Wade Dr,215403489,63261,"tittered audibly.
"
1547,42907,Ivonne Bartolomei,390998,2315,Rowan Tree Blvd,833057525,42907,"‘Did you say pig, or fig?’ said the Cat.
"
1548,70955,Boris Ashly,628863,1404,Bleasby Circle,664336174,70955,"I wonder if I’ve been changed in the night? Let me think: was I the
"
1549,23530,Cornell Krys,487027,387,Randell Dr,743328194,23530,"‘Come, that finished the guinea-pigs!’ thought Alice. ‘Now we shall get
"
1550,82795,Rupert Tutas,751675,11,E Nelson Rd,830680306,82795,"On this the White Rabbit blew three blasts on the trumpet, and then
"
1551,42690,Moriah Simmoms,302633,1546,Cherry Oca Dr,194656984,42690,"you know--’
"
1552,32696,Annette Amoako,237270,3079,Deevon Rd,305260697,32696,"she felt a little nervous about this; ‘for it might end, you know,’ said
"
1553,42670,Marlon Heckaman,419710,1796,Fort Point Way,399437598,42670,"
"
1554,24241,Quintin Brashears,109249,1043,Great Wilson Way,472694724,24241," (In which the cook and the baby joined):--
"
1555,93643,Allan Cothren,330628,2196,Brookbend Blvd,906771990,93643,"     Beau--ootiful Soo--oop!
"
1556,30182,Madelyn Champine,408483,2268,Riversville Rd,132159909,30182,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
"
1557,73104,Sidney Ellanson,198297,1046,Kipperkopper Circle,274420226,73104,"
"
1558,70992,Kandis Angermeier,669449,3507,Thatchers Ave,579221105,70992,"‘ARE you to get in at all?’ said the Footman. ‘That’s the first
"
1559,83937,Arlette Nagata,463799,1135,Bashaw St,728168438,83937,"the works!’ he added looking angrily at the March Hare.
"
1560,71902,Lonnie Stalnaker,987285,1915,Dorothea Ave,966877889,71902,"what they’re about!’
"
1561,28398,Aiko Wander,271762,3630,Betty Ann Dr,883015174,28398,"
"
1562,29003,Jannette Kapitula,568748,415,Old Taunton St,685103276,29003,"little cakes as they lay on the floor, and a bright idea came into her
"
1563,22011,Kenton Jawad,216520,350,Eighteenth Dr,806133229,22011,"
"
1564,27594,Thea Urteaga,363476,3863,Foreman Way,639237966,27594,"that dark hall, and wander about among those beds of bright flowers and
"
1565,86262,Everette Fray,761218,943,Killick Blvd,168480221,86262,"There ought to be a book written about me, that there ought! And when I
"
1566,33551,Russell Hernanders,492862,383,Fribourg Dr,530724309,33551,"
"
1567,59321,Spencer Pharel,605460,2522,Wincroft Blvd,234730727,59321,"of swimming about here, O Mouse!’ (Alice thought this must be the right
"
1568,33614,Georgeanna Jellerson,785639,1629,Woodcliff St,399962973,33614,"little thing grunted in reply (it had left off sneezing by this time).
"
1569,12190,Joan Agoro,684538,5,Viewfield Dr,971884969,12190,"There was a dead silence instantly, and Alice thought to herself, ‘I
"
1570,70640,Russ Varland,376115,1004,Hollowood St,202955628,70640,"don’t want YOU with us!”’
"
1571,92462,Tamera Rothe,632670,3985,Stortford Ave,616659424,92462,"that the meeting adjourn, for the immediate adoption of more energetic
"
1572,72076,Courtney Bordeaux,324614,1707,Northwestern Dr,347966356,72076,"see: four times five is twelve, and four times six is thirteen, and
"
1573,86176,Williams Hoar,734180,183,Miguel Dr,355472189,86176,"Turtle, and to hear his history. I must go back and see after some
"
1574,48966,Eryn Blommer,194291,1096,Vannan Dr,404334180,48966,"
"
1575,21741,Latasha Ollmann,958991,3699,Marquardt St,938115553,21741,"people began running about in all directions, tumbling up against each
"
1576,47319,Mechelle Canizares,234619,2314,Hillcrest Park Rd,931789981,47319,"the question, and they repeated their arguments to her, though, as they
"
1577,91638,Tifany Zerzan,586949,3130,Nearwater Ave,434759835,91638,"remark, with variations. ‘I shall sit here,’ he said, ‘on and off, for
"
1578,31140,Adelia Vixay,557475,1391,Border Rd,860131281,31140," Would not, could not, would not, could not, could not join the dance.
"
1579,60236,Von Rhoden,361670,1296,Manuelian Rd,970594177,60236,"‘You MUST remember,’ remarked the King, ‘or I’ll have you executed.’
"
1580,22247,Elvis Edgington,486562,2686,Quail Run Blvd,850226921,22247,"
"
1581,28283,Vivienne Norat,635792,2203,Granite Ridge Blvd,181527888,28283,"The Queen had only one way of settling all difficulties, great or small.
"
1582,98009,Delcie Totman,983512,630,Hollenbeck St,160689223,98009,"tell you just now what the moral of that is, but I shall remember it in
"
1583,62987,Arlie Greviston,448962,3503,San Ysidro Rd,666853438,62987,"she felt a little nervous about this; ‘for it might end, you know,’ said
"
1584,90862,Gracia Giebel,682610,81,Durban Dr,346177275,90862,"over all the children she knew that were of the same age as herself, to
"
1585,98422,Lennie Dorcas,656367,1986,Bullock St,640919090,98422,"said Alice, seriously, ‘I’ll have nothing more to do with you. Mind
"
1586,37535,Lavelle Marchbanks,134289,2713,Gatehouse Circle,161873418,37535,"Alice felt that this could not be denied, so she tried another question.
"
1587,61368,Jennifer Caradine,372195,1178,Kabot Cove Ave,110649084,61368,"Alice did not dare to disobey, though she felt sure it would all come
"
1588,35466,Shalon Trainer,234773,1692,Delfield Dr,749780980,35466,"but, alas! the little door was shut again, and the little golden key was
"
1589,31913,Monroe Follick,494214,1756,St. Piers Rd,570946457,31913,"corners: next the ten courtiers; these were ornamented all over with
"
1590,54625,Mason Caparros,642829,263,Poirier Dr,523684676,54625,"MORE than nothing.’
"
1591,10713,Tammy Furno,794481,1006,Flickinger St,745677086,10713,"saw the White Rabbit. She was a little nervous about it just at first,
"
1592,55943,Riley Droste,798744,3543,S Snelling Dr,330965951,55943,"
"
1593,43009,Darius Petr,716818,2844,North Wolcott Rd,354636369,43009,"There was certainly too much of it in the air. Even the Duchess
"
1594,37751,Robt Dominiquez,421043,1576,Conqueror Way,514890818,37751,"see if she could have been changed for any of them.
"
1595,22749,Karry Devault,879713,1220,Kidmore Blvd,692333452,22749,"
"
1596,68708,Gudrun Tanen,961217,3701,Tynemouth Circle,751331627,68708,"on. Her listeners were perfectly quiet till she got to the part about
"
1597,59901,Edison Heverley,490208,1820,Sunnydene Blvd,815629178,59901,"
"
1598,30080,Isaias Preli,988768,1861,Cripplegate Way,868824759,30080,"‘I see!’ said the Queen, who had meanwhile been examining the roses.
"
1599,56991,Ty Phanthanouvon,642094,3394,John Muir Circle,971711104,56991,"sat down and cried.
"
1600,74663,Tammi Hemmen,731801,2135,Redington Way,732581017,74663,"
"
1601,19164,Lavone Kropff,425032,1850,Tupperware Way,330453860,19164,"CHAPTER XI. Who Stole the Tarts?
"
1602,44660,Giovanni Jauron,862062,3324,Spenard Dr,935063009,44660,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
"
1603,16455,Collette Beagle,370170,3143,Easie Dr,781538715,16455,"and the whole party at once crowded round her, calling out in a confused
"
1604,23135,Douglas Brits,874200,3630,Dechantal Blvd,221665561,23135,"‘Have some wine,’ the March Hare said in an encouraging tone.
"
1605,50548,Edie Hagey,738634,2418,W Brantwood Rd,312363303,50548,"filled the air, mixed up with the distant sobs of the miserable Mock
"
1606,13468,Keith Candozo,753817,2186,Canada Valley Ave,958215353,13468,"
"
